dcterms_identifier|dwc_establishmentMeans|dcterms_modified|dwc_organismRemarks|dwc_collectionCode|dwc_catalogNumber|dwc_georeferenceRemarks|dwc_decimalLatitude|dwc_decimalLongitude|geo_alt|dwc_organismName|dwc_organismScope|cameo|notes|suppress
http://bioimages.vanderbilt.edu/ind-baskauf/15477|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.09|-86.87621|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/15477||
http://bioimages.vanderbilt.edu/ind-baskauf/15521|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.08995|-86.87824|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/15531||
http://bioimages.vanderbilt.edu/ind-baskauf/15551|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.08995|-86.87824|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/15551||
http://bioimages.vanderbilt.edu/ind-baskauf/15586|managed|2015-07-31T15:56:37-05:00|Individual represents a cultured embryo from a wild-type laboratory strain.|||Location determined from Google maps.|36.14524|-86.80109|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/15586||
http://bioimages.vanderbilt.edu/ind-baskauf/15672|managed|2015-07-31T15:56:37-05:00|Individual represents a cultured embryo from a wild-type laboratory strain.|||Location determined from Google maps.|36.14524|-86.80109|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/15672||
http://bioimages.vanderbilt.edu/ind-baskauf/15676|managed|2015-07-31T15:56:37-05:00|Individual represents a cultured embryo from a wild-type laboratory strain.|||Location determined from Google maps.|36.14524|-86.80109|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/15676||
http://bioimages.vanderbilt.edu/ind-baskauf/15682|managed|2015-07-31T15:56:37-05:00|Individual represents a cultured embryo from a wild-type laboratory strain.|||Location determined from Google maps.|36.14524|-86.80109|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/15682||
http://bioimages.vanderbilt.edu/ind-baskauf/15686|managed|2015-07-31T15:56:37-05:00|Individual represents cultured embryos from a wild-type laboratory strain.|||Location determined from Google maps.|36.14524|-86.80109|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/15686||
http://bioimages.vanderbilt.edu/ind-baskauf/15699|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|37.35733|-88.91486|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/15699||
http://bioimages.vanderbilt.edu/ind-baskauf/15734|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|37.36013|-88.92085|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/28656||
http://bioimages.vanderbilt.edu/ind-baskauf/15759|native|2015-07-31T15:56:37-05:00|Individual represents a small population.|||Location determined from Google maps.|37.35952|-88.92154|||colony|http://bioimages.vanderbilt.edu/baskauf/15759||
http://bioimages.vanderbilt.edu/ind-baskauf/15762|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|37.35952|-88.92154|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/15762||
http://bioimages.vanderbilt.edu/ind-baskauf/15766|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|37.35952|-88.92154|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/15766||
http://bioimages.vanderbilt.edu/ind-baskauf/15769|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|37.35952|-88.92154|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/15769||
http://bioimages.vanderbilt.edu/ind-baskauf/15774|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|37.35952|-88.92154|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/15774||
http://bioimages.vanderbilt.edu/ind-baskauf/15776|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|37.35952|-88.92154|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/15776||
http://bioimages.vanderbilt.edu/ind-baskauf/15781|native|2015-07-31T15:56:37-05:00|Individual represents a small population.|||Location determined from Google maps.|37.35952|-88.92154|||colony|http://bioimages.vanderbilt.edu/baskauf/15781||
http://bioimages.vanderbilt.edu/ind-baskauf/15782|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|37.35952|-88.92154|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/15782||
http://bioimages.vanderbilt.edu/ind-baskauf/15795|native|2015-07-31T15:56:37-05:00|Individual represents a small population.|||Location determined from Google maps.|37.36007|-88.92077|||colony|http://bioimages.vanderbilt.edu/baskauf/15795||
http://bioimages.vanderbilt.edu/ind-baskauf/15823|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|37.36173|-88.92347|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/15823||
http://bioimages.vanderbilt.edu/ind-baskauf/15827|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|37.36173|-88.92347|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/15827||
http://bioimages.vanderbilt.edu/ind-baskauf/15829|native|2015-07-31T15:56:37-05:00|Illinois state champion cherrybark oak.|||Location determined from Google maps.|37.36462|-88.92622|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/15829||
http://bioimages.vanderbilt.edu/ind-baskauf/15839|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|37.3603|-88.92353|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/15839||
http://bioimages.vanderbilt.edu/ind-baskauf/15840|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|37.3603|-88.92353|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/15840||
http://bioimages.vanderbilt.edu/ind-baskauf/16031|managed|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.38385|-87.00704|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/16041||
http://bioimages.vanderbilt.edu/ind-baskauf/16053|managed|2015-07-31T15:56:37-05:00|Cut down before the construction of the Commons Center.|||Location determined from Google maps.|36.14205|-86.79755|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/16053||
http://bioimages.vanderbilt.edu/ind-baskauf/16221|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.38537|-87.00629|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/16265||
http://bioimages.vanderbilt.edu/ind-baskauf/16321|native|2015-07-31T15:56:37-05:00|Fell over about 2011.  At that time it was approximately 98 years old 38 cm dbh and at least 20 m tall.|||Location determined from Google maps.|36.3829|-87.00667|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/16325||
http://bioimages.vanderbilt.edu/ind-baskauf/16344|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.32225|-86.82397|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/16344||
http://bioimages.vanderbilt.edu/ind-baskauf/16420|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.27357|-86.90308|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/16444||
http://bioimages.vanderbilt.edu/ind-baskauf/16452|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.27351|-86.90356|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/16453||
http://bioimages.vanderbilt.edu/ind-baskauf/16475|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.27263|-86.90351|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/16479||
http://bioimages.vanderbilt.edu/ind-baskauf/16502|native|2015-07-31T15:56:37-05:00||||Location determined by an independent GPS measurement.|36.27|-86.9|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/16506||
http://bioimages.vanderbilt.edu/ind-baskauf/16557|native|2015-07-31T15:56:37-05:00||||Location determined by an independent GPS measurement.|36.2716|-86.90476|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/16557||
http://bioimages.vanderbilt.edu/ind-baskauf/16561|native|2015-07-31T15:56:37-05:00||||Location determined by an independent GPS measurement.|36.2716|-86.90476|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/16564||
http://bioimages.vanderbilt.edu/ind-baskauf/16567|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.27253|-86.90598|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/16567||
http://bioimages.vanderbilt.edu/ind-baskauf/16570|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.27309|-86.90593|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/16570||
http://bioimages.vanderbilt.edu/ind-baskauf/16576|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.27309|-86.90593|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/16576||
http://bioimages.vanderbilt.edu/ind-baskauf/16683|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.38407|-87.00709|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/16683||
http://bioimages.vanderbilt.edu/ind-baskauf/16712|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.38388|-87.00688|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/16712||
http://bioimages.vanderbilt.edu/ind-baskauf/16783|managed|2015-07-31T15:56:37-05:00|Individual grew from peach pit in compost.  Cut down in 2011.|||Location determined from Google maps.|36.38367|-87.00703|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/16785||
http://bioimages.vanderbilt.edu/ind-baskauf/16819|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.0933|-87.28743|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/16827||
http://bioimages.vanderbilt.edu/ind-baskauf/16858|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.09929|-87.27533|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/16858||
http://bioimages.vanderbilt.edu/ind-baskauf/16962|managed|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.14501|-86.80123|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/16962||
http://bioimages.vanderbilt.edu/ind-baskauf/17001|managed|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.14512|-86.80268|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17001||
http://bioimages.vanderbilt.edu/ind-baskauf/17031|managed|2015-07-31T15:56:37-05:00|Individual represents cultured embryos from a wild-type laboratory strain.|||Location determined from Google maps.|36.14524|-86.80109|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17031||
http://bioimages.vanderbilt.edu/ind-baskauf/17033|managed|2015-07-31T15:56:37-05:00|Individual represents a cultured organism from a wild-type laboratory strain.|||Location determined from Google maps.|36.14524|-86.80109|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17033||
http://bioimages.vanderbilt.edu/ind-baskauf/17054|managed|2015-07-31T15:56:37-05:00|Individual represents a cultured embryo from a wild-type laboratory strain.|||Location determined from Google maps.|36.14524|-86.80109|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17054||
http://bioimages.vanderbilt.edu/ind-baskauf/17065|managed|2015-07-31T15:56:37-05:00|Individual represents cultured embryos from a wild-type laboratory strain.|||Location determined from Google maps.|36.14524|-86.80109|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17065||
http://bioimages.vanderbilt.edu/ind-baskauf/17071|managed|2015-07-31T15:56:37-05:00|Individual represents a cultured organism from a wild-type laboratory strain.|||Location determined from Google maps.|36.14524|-86.80109|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17071||
http://bioimages.vanderbilt.edu/ind-baskauf/17074|managed|2015-07-31T15:56:37-05:00|Individual represents a cultured organism from a wild-type laboratory strain.|||Location determined from Google maps.|36.14524|-86.80109|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17074||
http://bioimages.vanderbilt.edu/ind-baskauf/17080|managed|2015-07-31T15:56:37-05:00|Individual represents a cultured organism from a wild-type laboratory strain.|||Location determined from Google maps.|36.14524|-86.80109|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17080||
http://bioimages.vanderbilt.edu/ind-baskauf/17085|managed|2015-07-31T15:56:37-05:00|Individual represents cultured embryos from a wild-type laboratory strain.|||Location determined from Google maps.|36.14524|-86.80109|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17085||
http://bioimages.vanderbilt.edu/ind-baskauf/17097|managed|2015-07-31T15:56:37-05:00|Individual represents cultured embryos from a wild-type laboratory strain.|||Location determined from Google maps.|36.14524|-86.80109|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17097||
http://bioimages.vanderbilt.edu/ind-baskauf/17105|managed|2015-07-31T15:56:37-05:00|Individual represents cultured embryos from a wild-type laboratory strain.|||Location determined from Google maps.|36.14524|-86.80109|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17105||
http://bioimages.vanderbilt.edu/ind-baskauf/17128|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.38337|-87.00642|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17128||
http://bioimages.vanderbilt.edu/ind-baskauf/17572|naturalised|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.06128|-86.90613|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17572||
http://bioimages.vanderbilt.edu/ind-baskauf/17595|adventive|2015-07-31T15:56:37-05:00|adventive|||Location determined from Google maps.|36.06128|-86.90613|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17595||
http://bioimages.vanderbilt.edu/ind-baskauf/17610|naturalised|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.06128|-86.90613|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17611||
http://bioimages.vanderbilt.edu/ind-baskauf/17619|naturalised|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.06128|-86.90613|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17619||
http://bioimages.vanderbilt.edu/ind-baskauf/17620|naturalised|2015-07-31T15:56:37-05:00|Individual represents a population where removal took place approximately 1990.|||Location determined from Google maps.|36.0601|-86.9053|||colony|http://bioimages.vanderbilt.edu/baskauf/17621||
http://bioimages.vanderbilt.edu/ind-baskauf/17648|naturalised|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.06294|-86.87996|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17648||
http://bioimages.vanderbilt.edu/ind-baskauf/17656|naturalised|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.06352|-86.87896|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17656||
http://bioimages.vanderbilt.edu/ind-baskauf/17657|naturalised|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.06329|-86.87914|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17657||
http://bioimages.vanderbilt.edu/ind-baskauf/17667|native|2015-07-31T15:56:37-05:00|Individual represents a small population.|||Location determined from Google maps.|36.06346|-86.87945|||colony|http://bioimages.vanderbilt.edu/baskauf/17670||
http://bioimages.vanderbilt.edu/ind-baskauf/17671|native|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.06346|-86.87945|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17682||
http://bioimages.vanderbilt.edu/ind-baskauf/17710|naturalised|2015-07-31T15:56:37-05:00|Individual represents a small population.|||Location determined from Google maps.|36.05116|-86.88179|||colony|http://bioimages.vanderbilt.edu/baskauf/17710||
http://bioimages.vanderbilt.edu/ind-baskauf/17716|naturalised|2015-07-31T15:56:37-05:00||||Location determined from Google maps.|36.05116|-86.88179|||multicellular organism|http://bioimages.vanderbilt.edu/baskauf/17716||
