ubioID|dcterms_identifier|dwc_kingdom|dwc_class|dwc_order|dwc_family|dwc_genus|dwc_specificEpithet|dwc_infraspecificEpithet|dwc_taxonRank|dwc_scientificNameAuthorship|dwc_vernacularName|dcterms_modified
2326350|174469|Animalia|Aves|Gaviiformes|Gaviidae|Gavia|immer||species|(Brunnich, 1764)|Common Loon|2015-02-28T07:30:10-06:00
2326824|175397|Animalia|Aves|Accipitriformes|Accipitridae|Parabuteo|unicinctus||species|(Temminck, 1824)|Harris' Hawk|2015-02-28T07:30:10-06:00
2327062|175804|Animalia|Aves|Galliformes|Phasianidae|Lagopus|lagopus||species|(Linnaeus, 1758)|Willow Ptarmigan|2015-02-28T07:30:10-06:00
2328269|178259|Animalia|Aves|Piciformes|Picidae|Picoides|pubescens||species|(Linnaeus, 1766)|Downy Woodpecker|2015-02-28T07:30:10-06:00
2328464|178944|Animalia|Aves|Passeriformes|Parulidae|Geothlypis|trichas||species|(Linnaeus, 1766)|Common Yellowthroat|2015-02-28T07:30:10-06:00
2328580|179410|Animalia|Aves|Passeriformes|Emberizidae|Junco|hyemalis||species|(Linnaeus, 1758)|Dark-eyed Junco|2015-02-28T07:30:10-06:00
2328702|179801|Animalia|Aves|Passeriformes|Turdidae|Sialia|sialis||species|(Linnaeus, 1758)|Eastern Bluebird|2015-02-28T07:30:10-06:00
2331224|525635|Plantae|Equisetopsida|Equisetales|Equisetaceae|Equisetum|hyemale|affine|subspecies|(Engelm.) Calder & Taylor|scouringrush horsetail|2015-02-28T07:30:10-06:00
25916|173660|Animalia|Amphibia|Caudata|Plethodontidae|Plethodon|jordani||species|Blatchley, 1901|Appalachian woodland salamander|2015-02-28T07:30:10-06:00
351142|936196|Animalia|Insecta|Lepidoptera|Saturniidae|Hyalophora|cecropia||species|(Linnaeus 1758)|Cecropia Moth|2015-02-28T07:30:10-06:00
3925|179693|Animalia|Aves|Passeriformes|Corvidae|Aphelocoma|coerulescens||species|(Bosc) 1795|Scrub Jay|2015-02-28T07:30:10-06:00
426486|1147|Bacteria|Cyanophyceae|Nostocales|Nostocaceae|Nostoc|commune||species|Vaucher Ex Bornet and Flahault|star jelly|2015-02-28T07:30:10-06:00
447881|18753|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Cimicifuga|americana||species|Michx.|mountain bugbane|2015-02-28T07:30:10-06:00
447885|18757|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Cimicifuga|racemosa||species|(L.) Nutt.|black cohosh|2015-02-28T07:30:10-06:00
448129|19044|Plantae|Magnoliopsida|Urticales|Ulmaceae|Celtis|pallida||species|Torr.|Desert hackberry|2015-02-28T07:30:10-06:00
448484|19464|Plantae|Magnoliopsida|Fagales|Fagaceae|Lithocarpus|densiflorus||species|(Hook. & Arn.) Rehder|tanoak|2015-02-28T07:30:10-06:00
448668|19688|Plantae|Magnoliopsida|Caryophyllales|Cactaceae|Opuntia|acanthocarpa||species|Engelm. & Bigelow|buckhorn cholla|2015-02-28T07:30:10-06:00
448669|19689|Plantae|Magnoliopsida|Caryophyllales|Cactaceae|Opuntia|arbuscula||species|Engelm.|Arizona pencil cholla|2015-02-28T07:30:10-06:00
448673|19694|Plantae|Magnoliopsida|Caryophyllales|Cactaceae|Opuntia|bigelovii||species|Engelm.|teddybear cholla|2015-02-28T07:30:10-06:00
448676|19698|Plantae|Magnoliopsida|Caryophyllales|Cactaceae|Opuntia|clavata||species|Engelm.|club cholla|2015-02-28T07:30:10-06:00
448684|19708|Plantae|Magnoliopsida|Caryophyllales|Cactaceae|Opuntia|fulgida||species|Engelm.|jumping cholla|2015-02-28T07:30:10-06:00
448689|19714|Plantae|Magnoliopsida|Caryophyllales|Cactaceae|Opuntia|leptocaulis||species|DC.|Christmas catus|2015-02-28T07:30:10-06:00
449298|20446|Plantae|Magnoliopsida|Caryophyllales|Portulacaceae|Talinum|calycinum||species|Engelm.|largeflower fameflower|2015-02-28T07:30:10-06:00
450741|22125|Plantae|Magnoliopsida|Violales|Violaceae|Viola|palmata||species|L.|trilobed violet|2015-02-28T07:30:10-06:00
453274|25163|Plantae|Magnoliopsida|Rosales|Rosaceae|Duchesnea|indica||species|(Andrews) Focke|Indian strawberry|2015-02-28T07:30:10-06:00
454161|26149|Plantae|Magnoliopsida|Fabales|Fabaceae|Melilotus|alba||species|Medikus|white sweetclover|2015-02-28T07:30:10-06:00
454487|26553|Plantae|Magnoliopsida|Fabales|Fabaceae|Coronilla|varia||species|L.|crown vetch|2015-02-28T07:30:10-06:00
455617|27946|Plantae|Magnoliopsida|Celastrales|Celastraceae|Euonymus|alata||species|(Thunb.) Siebold|winged burning bush|2015-02-28T07:30:10-06:00
455618|27947|Plantae|Magnoliopsida|Celastrales|Celastraceae|Euonymus|americanus||species|L.|bursting-heart|2015-02-28T07:30:10-06:00
455619|27948|Plantae|Magnoliopsida|Celastrales|Celastraceae|Euonymus|atropurpureus||species|Jacq.|eastern wahoo|2015-02-28T07:30:10-06:00
458945|31967|Plantae|Magnoliopsida|Lamiales|Boraginaceae|Onosmodium|molle||species|Michx.|false gromwell|2015-02-28T07:30:10-06:00
462642|36830|Plantae|Magnoliopsida|Asterales|Asteraceae|Berlandiera|× betonicifolia||species|(Hook.) Small (pro sp.)|Texas greeneyes|2015-02-28T07:30:10-06:00
462647|36835|Plantae|Magnoliopsida|Asterales|Asteraceae|Berlandiera|texana||species|DC.|Texas greeneyes|2015-02-28T07:30:10-06:00
463463|37931|Plantae|Magnoliopsida|Asterales|Asteraceae|Liatris|mucronata||species|DC.|cusp blazing star|2015-02-28T07:30:10-06:00
463875|38419|Plantae|Magnoliopsida|Asterales|Asteraceae|Smallanthus|uvedalia||species|(L.) Mack. ex Small|hairy leafcup|2015-02-28T07:30:10-06:00
466322|41533|Plantae|Liliopsida|Cyperales|Poaceae|Buchloe|dactyloides||species|(Nutt.) Engelm.|buffalograss|2015-02-28T07:30:10-06:00
468948|183451|Plantae|Pinopsida|Pinales|Cupressaceae|Chamaecyparis|nootkatensis||species|(D. Don) Spach|Alaska cedar|2015-02-28T07:30:10-06:00
472306|501347|Plantae|Magnoliopsida|Asterales|Asteraceae|Centaurea|biebersteinii||species|DC.|spotted knapweed|2015-02-28T07:30:10-06:00
473415|502509|Plantae|Magnoliopsida|Asterales|Asteraceae|Eupatorium|fistulosum||species|Barratt|joe pye weed|2015-02-28T07:30:10-06:00
473783|502909|Plantae|Magnoliopsida|Rubiales|Rubiaceae|Hedyotis|nigricans||species|(Lam.) Fosberg|diamondflowers|2015-02-28T07:30:10-06:00
473826|502953|Plantae|Magnoliopsida|Apiales|Apiaceae|Heracleum|maximum||species|Bartram|common cowparsnip|2015-02-28T07:30:10-06:00
473975|503104|Plantae|Liliopsida|Liliales|Liliaceae|Hymenocallis|caroliniana||species|(L.) Herbert|Carolina spiderlily|2015-02-28T07:30:10-06:00
474719|503871|Plantae|Magnoliopsida|Ericales|Monotropaceae|Monotropa|hypopithys||species|L.|pinesap|2015-02-28T07:30:10-06:00
474879|504042|Plantae|Magnoliopsida|Caryophyllales|Cactaceae|Opuntia|spinosior||species|(Engelm.) Toumey|cane cholla|2015-02-28T07:30:10-06:00
476965|506191|Plantae|Magnoliopsida|Magnoliales|Magnoliaceae|Magnolia|× soulangiana||species|Soul.-Bod.|Chinese magnolia|2015-02-28T07:30:10-06:00
477061|506288|Plantae|Magnoliopsida|Fabales|Fabaceae|Sophora|japonica||species|L.|Chinese scholar tree|2015-02-28T07:30:10-06:00
5140|178775|Animalia|Aves|Passeriformes|Sittidae|Sitta|carolinensis||species|Latham 1790|White-breasted Nuthatch|2015-02-28T07:30:10-06:00
5217|178541|Animalia|Aves|Passeriformes|Troglodytidae|Troglodytes|aedon||species|Vieillot 1809|House Wren|2015-02-28T07:30:10-06:00
5236|178759|Animalia|Aves|Passeriformes|Remizidae|Auriparus|flaviceps||species|(Sundevall) 1850|Verdin|2015-02-28T07:30:10-06:00
5366|178448|Animalia|Aves|Passeriformes|Hirundinidae|Hirundo|rustica||species|Linnaeus 1758|Barn Swallow|2015-02-28T07:30:10-06:00
5767639|x00002|Plantae|Magnoliopsida|Caryophyllales|Cactaceae|Ferocactus|herrerae||species|J.G.Ortega|twisted barrel cactus|2015-02-28T07:30:10-06:00
5767885|x00001|Plantae|Magnoliopsida|Caryophyllales|Cactaceae|Stenocereus|eruca||species|(T.Brandegee) Gibson & Horak|creeping devil cactus|2015-02-28T07:30:10-06:00
5780205|x00005|Plantae|Magnoliopsida|Solanales|Fouquieriace|Fouquieria|columnaris||species|Kellogg ex Curran|boojum|2015-02-28T07:30:10-06:00
5783831|x00006|Plantae|Magnoliopsida|Caryophyllales|Cactaceae|Pilosocereus|alensis||species|(Weber ex Gosselin) Byles & Rowley|Sonoran old man cactus|2015-02-28T07:30:10-06:00
5821026|x00003|Plantae|Liliopsida|Liliales|Agavaceae|Agave|vilmoriniana||species|A. Berger|Octopus agave|2015-02-28T07:30:10-06:00
5833822|810115|Plantae|Liliopsida|Liliales|Dioscoreaceae|Dioscorea|polystachya||species|Turcz.|Chinese yam|2015-02-28T07:30:10-06:00
5882039|530804|Plantae|Magnoliopsida|Dipsacales|Caprifoliaceae|Viburnum|dentatum|lucidum|variety|Aiton|southern arrowwood|2015-02-28T07:30:10-06:00
5888449|565910|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Anemone|americana||species|H. Hara|roundlobe hepatica|2015-02-28T07:30:10-06:00
5897175|25284|Plantae|Magnoliopsida|Rosales|Rosaceae|Porteranthus|stipulatus||species|(Muhl. ex Willd.) Britton|Indian physic|2015-02-28T07:30:10-06:00
5901363|780365|Plantae|Magnoliopsida|Asterales|Asteraceae|Helianthus|verticillatus||species|Small|whorled sunflower|2015-02-28T07:30:10-06:00
601865|18822|Plantae|Magnoliopsida|Ranunculales|Berberidaceae|Berberis|haematocarpa||species|Woot.|red barberry|2015-02-28T07:30:10-06:00
602008|19808|Plantae|Magnoliopsida|Caryophyllales|Cactaceae|Echinocereus|fasciculatus||species|(Engelm. ex B. D. Jackson) L. Benson|Organo-pequeno de manojos|2015-02-28T07:30:10-06:00
602241|21539|Plantae|Magnoliopsida|Malvales|Tiliaceae|Tilia|heterophylla||species|Vent.|white basswood|2015-02-28T07:30:10-06:00
603095|27284|Plantae|Magnoliopsida|Myrtales|Onagraceae|Epilobium|angustifolium||species|L.|fireweed|2015-02-28T07:30:10-06:00
603208|28107|Plantae|Magnoliopsida|Euphorbiales|Euphorbiaceae|Euphorbia|nutans||species|Lag.|eyebane|2015-02-28T07:30:10-06:00
603341|28777|Plantae|Magnoliopsida|Sapindales|Anacardiaceae|Rhus|typhina||species|L.|staghorn sumac|2015-02-28T07:30:10-06:00
604275|34474|Plantae|Magnoliopsida|Campanulales|Campanulaceae|Campanula|americana||species|L.|American bellflower|2015-02-28T07:30:10-06:00
604430|35406|Plantae|Magnoliopsida|Dipsacales|Dipsacaceae|Dipsacus|sylvestris||species|Huds.|common teasel|2015-02-28T07:30:10-06:00
608871|195735|Plantae|Magnoliopsida|Salicales|Salicaceae|Populus|trichocarpa||species|Torr. & Gray ex Hook.|black cottonwood|2015-02-28T07:30:10-06:00
612319|511164|Plantae|Magnoliopsida|Lamiales|Lamiaceae|Clinopodium|glabrum||species|(Nutt.) Kuntze|limestone calamint|2015-02-28T07:30:10-06:00
614551|513512|Plantae|Magnoliopsida|Polygonales|Polygonaceae|Fallopia|scandens||species|(L.) Holub|climbing false buckwheat|2015-02-28T07:30:10-06:00
615497|514496|Plantae|Magnoliopsida|Rubiales|Rubiaceae|Hedyotis|crassifolia||species|Raf.|small bluet|2015-02-28T07:30:10-06:00
615727|514729|Plantae|Magnoliopsida|Malvales|Malvaceae|Hibiscus|militaris||species|Cav.|halberdleaf rosemallow|2015-02-28T07:30:10-06:00
621390|520573|Plantae|Magnoliopsida|Asterales|Asteraceae|Rudbeckia|amplexicaulis||species|Vahl|clasping-coneflower|2015-02-28T07:30:10-06:00
621775|520986|Plantae|Magnoliopsida|Sapindales|Sapindaceae|Sapindus|drummondii||species|Hook. & Arn.|western soapberry|2015-02-28T07:30:10-06:00
623133|522476|Plantae|Magnoliopsida|Apiales|Apiaceae|Thaspium|chapmanii||species|(Coult. & Rose) Small|Chapman's meadow parsnip|2015-02-28T07:30:10-06:00
635462|565664|Plantae|Magnoliopsida|Asterales|Asteraceae|Bradburia|pilosa||species|(Nutt.) Semple|soft goldenaster|2015-02-28T07:30:10-06:00
7116|179236|Animalia|Aves|Passeriformes|Fringillidae|Carduelis|tristis||species|(Linnaeus) 1758|American Goldfinch|2015-02-28T07:30:10-06:00
7397|178878|Animalia|Aves|Passeriformes|Parulidae|Dendroica|petechia||species|(Linnaeus) 1766|Yellow Warbler|2015-02-28T07:30:10-06:00
7660503|777975|Animalia|Insecta|Lepidoptera|Nymphalidae|Agraulis|vanillae||species|Linnaeus 1758|Gulf Fritillary|2015-02-28T07:30:10-06:00
7661173|777981|Animalia|Insecta|Lepidoptera|Nymphalidae|Euptoieta|claudia||species|Cramer 1775|Variegated Fritillary|2015-02-28T07:30:10-06:00
7925|179124|Animalia|Aves|Passeriformes|Cardinalidae|Cardinalis|cardinalis||species|(Linnaeus) 1758|Northern Cardinal|2015-02-28T07:30:10-06:00
8284718|894655|Plantae|Liliopsida|Orchidales|Orchidaceae|Corallorhiza|wisteriana||species|Conrad|spring coralroot|2015-02-28T07:30:10-06:00
8311797|810184|Plantae|Liliopsida|Liliales|Agavaceae|Yucca|madrensis||species|Gentry|Sierra Madre yucca|2015-02-28T07:30:10-06:00
8379|176890|Animalia|Aves|Charadriiformes|Laridae|Sterna|paradisaea||species|Pontoppidan 1763|Arctic Tern|2015-02-28T07:30:10-06:00
8403113|780479|Plantae|Magnoliopsida|Asterales|Asteraceae|Plectocephalus|americanus||species|(Nutt.) D. Don|American star-thistle|2015-02-28T07:30:10-06:00
8619|175394|Animalia|Aves|Accipitriformes|Accipitridae|Buteo|solitarius||species|Peale 1848|Hawaiian Hawk|2015-02-28T07:30:10-06:00
8750259|820892|Plantae|Magnoliopsida|Fabales|Fabaceae|Baptisia|lactea|lactea|variety|(Raf.) Thieret|largeleaf wild indigo|2015-02-28T07:30:10-06:00
8757115|515269|Plantae|Magnoliopsida|Lamiales|Lamiaceae|Isanthus|brachiatus||species|(L.) Britton, Sterns & Poggenb.|false pennyroyal or fluxweed|2015-02-28T07:30:10-06:00
8834190|36588|Plantae|Magnoliopsida|Asterales|Asteraceae|Arnoglossum|reniforme||species|(Hook.) H. Rob.|great Indian plantain|2015-02-28T07:30:10-06:00
8981169|823180|Plantae|Magnoliopsida|Capparales|Brassicaceae|Boechera|laevigata||species|(Muhl. ex Willd.) Al-Shehbaz|smooth rockcress|2015-02-28T07:30:10-06:00
9280506|x00004|Plantae|Liliopsida|Liliales|Agavaceae|Agave|ocahui||species|Gentry|century plant|2015-02-28T07:30:10-06:00
9287852|43053|Plantae|Liliopsida|Liliales|Liliaceae|Tofieldia|racemosa||species|(Walter) Britton, Sterns & Poggenb.|coastal false asphodel|2015-02-28T07:30:10-06:00
9429470|780332|Plantae|Magnoliopsida|Asterales|Asteraceae|Eutrochium|fistulosum||species|(Barratt) E.E. Lamont|trumpetweed|2015-02-28T07:30:10-06:00
9438589|847595|Plantae|Magnoliopsida|Caryophyllales|Montiaceae|Phemeranthus|calcaricus||species|(S. Ware) Kiger|limestone fameflower|2015-02-28T07:30:10-06:00
x520974|520974|Plantae|Magnoliopsida|Rosales|Rosaceae|Sanguisorba|stipulata||species|Raf.|Sitka burnet|2015-09-16T22:09:56-05:00
